Analyze the following tabular data (delimited by triple backticks) and determine the overall trend direction.

Possible directions:
- DOWN: If the trend is decreasing overall.
- NEUTRAL: If there is no clear increasing or decreasing trend.
- UP: If the trend is increasing overall.

DATA:
```
Date,Value
2025-02-21 13:30:40.654392000, 2.0712014221173534
2025-02-21 13:30:40.654392016, 1.306306735986069
2025-02-21 13:30:40.654392033, 1.2668982985781638
2025-02-21 13:30:40.654392050, 1.29783099747556
2025-02-21 13:30:40.654392066, -0.08193022170541031
2025-02-21 13:30:40.654392083, 0.7662676443268761
2025-02-21 13:30:40.654392100, 2.10353524406516
2025-02-21 13:30:40.654392117, 2.1336830202063286
2025-02-21 13:30:40.654392133, 1.547078247465648
2025-02-21 13:30:40.654392150, 0.46713011649999203
2025-02-21 13:30:40.654392167, 1.0503412568362474
2025-02-21 13:30:40.654392184, 1.1382669913119432
2025-02-21 13:30:40.654392200, 1.9614667265970551
2025-02-21 13:30:40.654392217, 1.6641873922290515
2025-02-21 13:30:40.654392234, 0.494511025293914
2025-02-21 13:30:40.654392251, 0.7550675837458898
2025-02-21 13:30:40.654392267, 0.540771730278251
2025-02-21 13:30:40.654392284, 1.188265242569609
2025-02-21 13:30:40.654392301, 0.3015140392732485
2025-02-21 13:30:40.654392318, 1.4023267000584398
2025-02-21 13:30:40.654392334, 1.4203945416860038
2025-02-21 13:30:40.654392351, 0.9725837579848899
2025-02-21 13:30:40.654392368, 1.6790319286989193
2025-02-21 13:30:40.654392385, 0.2832595978540535
2025-02-21 13:30:40.654392401, -0.767765958104053
2025-02-21 13:30:40.654392418, 0.5754013673879025
2025-02-21 13:30:40.654392435, 0.7929059554365082
2025-02-21 13:30:40.654392452, 0.8785146793732002
2025-02-21 13:30:40.654392468, 1.5382801632354817
2025-02-21 13:30:40.654392485, 1.6692649566338909
2025-02-21 13:30:40.654392502, 1.468715592219588
2025-02-21 13:30:40.654392519, 0.973036082935582
2025-02-21 13:30:40.654392535, 1.3475806485598094
2025-02-21 13:30:40.654392552, 0.976081577900864
2025-02-21 13:30:40.654392569, 1.643344232266675
2025-02-21 13:30:40.654392586, 0.9937718081844622
2025-02-21 13:30:40.654392602, -0.34252481764415643
2025-02-21 13:30:40.654392619, 1.8631797614252439
2025-02-21 13:30:40.654392636, 0.6583199136735989
2025-02-21 13:30:40.654392653, 1.4867372742369969
2025-02-21 13:30:40.654392669, 0.8056178791735978
2025-02-21 13:30:40.654392686, 1.1226998776008794
2025-02-21 13:30:40.654392703, 1.3881958880654208
2025-02-21 13:30:40.654392720, 0.521052136253404
2025-02-21 13:30:40.654392736, 1.7238497147836644
2025-02-21 13:30:40.654392753, 1.428681621841069
2025-02-21 13:30:40.654392770, 0.3991079841733811
2025-02-21 13:30:40.654392787, 1.0275698233896173
2025-02-21 13:30:40.654392803, 2.555831653736031
2025-02-21 13:30:40.654392820, 1.2292375837542424
2025-02-21 13:30:40.654392837, 0.4125355704834932
2025-02-21 13:30:40.654392854, 0.554855926866027
2025-02-21 13:30:40.654392870, 1.7104505346750694
2025-02-21 13:30:40.654392887, 0.8963790149137244
2025-02-21 13:30:40.654392904, 0.5272674434147617
2025-02-21 13:30:40.654392921, 0.11049297997178342
2025-02-21 13:30:40.654392937, 0.5220471028423561
2025-02-21 13:30:40.654392954, 1.487931387432587
2025-02-21 13:30:40.654392971, 1.1472951802733986
2025-02-21 13:30:40.654392988, 0.45175497919777763
2025-02-21 13:30:40.654393004, 0.5213919448747897
2025-02-21 13:30:40.654393021, 1.665846307146023
2025-02-21 13:30:40.654393038, 0.8595450601833903
2025-02-21 13:30:40.654393055, 1.211532517966004
2025-02-21 13:30:40.654393071, -0.04246409910844251
2025-02-21 13:30:40.654393088, -0.0325546378104844
2025-02-21 13:30:40.654393105, 0.9543001476067617
2025-02-21 13:30:40.654393122, 1.2051289301892385
2025-02-21 13:30:40.654393138, 1.9356582595338816
2025-02-21 13:30:40.654393155, 0.4730791996387866
2025-02-21 13:30:40.654393172, 0.7077700179508939
2025-02-21 13:30:40.654393188, 0.8822533551442034
2025-02-21 13:30:40.654393205, 1.3315445678710653
2025-02-21 13:30:40.654393222, 0.22704776007185112
2025-02-21 13:30:40.654393239, -0.22164565165137584
2025-02-21 13:30:40.654393255, 1.802802507948875
2025-02-21 13:30:40.654393272, 0.6605193834813141
2025-02-21 13:30:40.654393289, 0.7260314438614281
2025-02-21 13:30:40.654393306, 0.3771186142769001
2025-02-21 13:30:40.654393322, 0.6292783006319148
2025-02-21 13:30:40.654393339, 1.3689048941789268
2025-02-21 13:30:40.654393356, 0.6881642350863815
2025-02-21 13:30:40.654393373, 1.625467707999723
2025-02-21 13:30:40.654393389, 0.47136400894108615
2025-02-21 13:30:40.654393406, 0.6483159752303954
2025-02-21 13:30:40.654393423, 2.208590044081056
2025-02-21 13:30:40.654393440, 0.20613431764060197
2025-02-21 13:30:40.654393456, -0.7074066825640215
2025-02-21 13:30:40.654393473, 0.4676975286785232
2025-02-21 13:30:40.654393490, 0.585904584402304
2025-02-21 13:30:40.654393507, 1.1613831204946663
2025-02-21 13:30:40.654393523, 0.9001022330898854
2025-02-21 13:30:40.654393540, 1.103260675643092
2025-02-21 13:30:40.654393557, 2.237862142326245
2025-02-21 13:30:40.654393574, 0.39643617933122666
2025-02-21 13:30:40.654393590, 0.6738485450279301
2025-02-21 13:30:40.654393607, 0.32694057467530435
2025-02-21 13:30:40.654393624, 0.6262287372377743
2025-02-21 13:30:40.654393641, 1.293745983193902
2025-02-21 13:30:40.654393657, 1.164439548480921
2025-02-21 13:30:40.654393674, 1.2986349573297442
2025-02-21 13:30:40.654393691, 1.5150438098092547
2025-02-21 13:30:40.654393708, 0.8116958911290743
2025-02-21 13:30:40.654393724, 1.3726178602054844
2025-02-21 13:30:40.654393741, 0.5793014977628879
2025-02-21 13:30:40.654393758, 0.6351482023805719
2025-02-21 13:30:40.654393775, 0.9972303128391304
2025-02-21 13:30:40.654393791, 1.482110976254599
2025-02-21 13:30:40.654393808, 0.5214503722186263
2025-02-21 13:30:40.654393825, 0.6769578025662379
2025-02-21 13:30:40.654393842, 1.3565238977586527
2025-02-21 13:30:40.654393858, 0.09832279873049288
2025-02-21 13:30:40.654393875, 1.357889425203977
2025-02-21 13:30:40.654393892, 1.4286120090820964
2025-02-21 13:30:40.654393909, 0.1823363155909704
2025-02-21 13:30:40.654393925, 0.5428014986061793
2025-02-21 13:30:40.654393942, 0.813667864052453
2025-02-21 13:30:40.654393959, 0.8073353917431099
2025-02-21 13:30:40.654393976, 0.12891477826799447
2025-02-21 13:30:40.654393992, -0.3639929559429511
2025-02-21 13:30:40.654394009, 1.5227514144467906
2025-02-21 13:30:40.654394026, 0.8978790657141766
2025-02-21 13:30:40.654394043, 1.6090584365788059
2025-02-21 13:30:40.654394059, 1.1362242400937381
2025-02-21 13:30:40.654394076, 0.9720690294328227
2025-02-21 13:30:40.654394093, 0.00857448980994946
2025-02-21 13:30:40.654394110, 1.440914749324655
2025-02-21 13:30:40.654394126, 0.9304211413223809
2025-02-21 13:30:40.654394143, 0.625728377253319
2025-02-21 13:30:40.654394160, 0.2876107177216445
2025-02-21 13:30:40.654394177, 0.7175099455502274
2025-02-21 13:30:40.654394193, -0.7680974235866911
2025-02-21 13:30:40.654394210, 1.4233741429938735
2025-02-21 13:30:40.654394227, 0.7186610522107065
2025-02-21 13:30:40.654394244, 1.2278752166811087
2025-02-21 13:30:40.654394260, 0.8413035828231539
2025-02-21 13:30:40.654394277, 1.1813183406023349
2025-02-21 13:30:40.654394294, -0.1072703077658197
2025-02-21 13:30:40.654394311, 0.6574829830773822
2025-02-21 13:30:40.654394327, 0.8034012877128563
2025-02-21 13:30:40.654394344, -0.35617306970540885
2025-02-21 13:30:40.654394361, 0.9409492094523771
2025-02-21 13:30:40.654394377, 0.6235866949688426
2025-02-21 13:30:40.654394394, 0.6706655926741699
2025-02-21 13:30:40.654394411, 1.2880446012134894
2025-02-21 13:30:40.654394428, 0.785253780907636
2025-02-21 13:30:40.654394444, 1.1561607837437475
2025-02-21 13:30:40.654394461, 0.21817975317933325
2025-02-21 13:30:40.654394478, -0.10313511438377232
2025-02-21 13:30:40.654394495, -0.21676808694078709
2025-02-21 13:30:40.654394511, 0.5974129179710644
2025-02-21 13:30:40.654394528, 1.7573307281642037
2025-02-21 13:30:40.654394545, -0.21761757945407045
2025-02-21 13:30:40.654394562, 0.39354961689981044
2025-02-21 13:30:40.654394578, 0.6493446097189075
2025-02-21 13:30:40.654394595, -0.13860195308071088
2025-02-21 13:30:40.654394612, 0.4019248232567889
2025-02-21 13:30:40.654394629, 0.9021893408493321
2025-02-21 13:30:40.654394645, 0.4722498400622539
2025-02-21 13:30:40.654394662, -0.32020241803947436
2025-02-21 13:30:40.654394679, 0.25485133214216216
2025-02-21 13:30:40.654394696, 1.1443966413551518
2025-02-21 13:30:40.654394712, 0.7283372764366152
2025-02-21 13:30:40.654394729, 0.08223973986087191
2025-02-21 13:30:40.654394746, 1.0096243228257833
2025-02-21 13:30:40.654394763, -0.25468224611578616
2025-02-21 13:30:40.654394779, 0.3411697902543668
2025-02-21 13:30:40.654394796, 0.43320720972425003
2025-02-21 13:30:40.654394813, -0.0639476042976056
2025-02-21 13:30:40.654394830, 0.6246181035552268
2025-02-21 13:30:40.654394846, 0.6484858594901688
2025-02-21 13:30:40.654394863, 0.4449647912214001
2025-02-21 13:30:40.654394880, -0.1761914653608052
2025-02-21 13:30:40.654394897, 0.4478529285633271
2025-02-21 13:30:40.654394913, -0.12784705444290512
2025-02-21 13:30:40.654394930, 0.7989603099636197
2025-02-21 13:30:40.654394947, 0.37216866713474905
2025-02-21 13:30:40.654394964, 0.1829425559284688
2025-02-21 13:30:40.654394980, 0.2780396260809035
2025-02-21 13:30:40.654394997, 1.169609525678415
2025-02-21 13:30:40.654395014, 1.5082992843085514
2025-02-21 13:30:40.654395031, 0.6186354070249623
2025-02-21 13:30:40.654395047, 1.125254098056588
2025-02-21 13:30:40.654395064, 0.567270158431911
2025-02-21 13:30:40.654395081, 0.5574908059851725
2025-02-21 13:30:40.654395098, 0.5851673673959454
2025-02-21 13:30:40.654395114, 1.1478394810554278
2025-02-21 13:30:40.654395131, 0.9636952459441338
2025-02-21 13:30:40.654395148, 0.2689691917374578
2025-02-21 13:30:40.654395165, 0.3319553900318637
2025-02-21 13:30:40.654395181, 0.29839466681779864
2025-02-21 13:30:40.654395198, 0.9138619373721035
2025-02-21 13:30:40.654395215, 0.3785887019039856
2025-02-21 13:30:40.654395232, 0.2070512860961291
2025-02-21 13:30:40.654395248, 0.46470035018558503
2025-02-21 13:30:40.654395265, 1.4452176560325967
2025-02-21 13:30:40.654395282, -0.02302087180248724
2025-02-21 13:30:40.654395299, 0.437864968045606
2025-02-21 13:30:40.654395315, 0.22459367483728712
2025-02-21 13:30:40.654395332, 1.26830855065145
2025-02-21 13:30:40.654395349, 0.8208654769639117
2025-02-21 13:30:40.654395366, 0.7845100755215932
2025-02-21 13:30:40.654395382, 0.12881237369125187
2025-02-21 13:30:40.654395399, 0.9544946419985315
2025-02-21 13:30:40.654395416, 0.7491047943413816
2025-02-21 13:30:40.654395433, 1.426592839519516
2025-02-21 13:30:40.654395449, -0.42256378001222483
2025-02-21 13:30:40.654395466, 0.24989794761279793
2025-02-21 13:30:40.654395483, -0.21551555167732372
2025-02-21 13:30:40.654395500, -0.6839697530309099
2025-02-21 13:30:40.654395516, 0.03158633188251542
2025-02-21 13:30:40.654395533, -0.08883744309324793
2025-02-21 13:30:40.654395550, -0.27548851626786874
2025-02-21 13:30:40.654395566, 0.5781971008899842
2025-02-21 13:30:40.654395583, 0.023131427317239883
2025-02-21 13:30:40.654395600, 0.2185853247468059
2025-02-21 13:30:40.654395617, 1.5582629454697976
2025-02-21 13:30:40.654395633, 0.3271085376729302
2025-02-21 13:30:40.654395650, 0.1659470629383752
2025-02-21 13:30:40.654395667, 1.4325329302326768
2025-02-21 13:30:40.654395684, -0.08176526362037817
2025-02-21 13:30:40.654395700, 1.1437908458126653
2025-02-21 13:30:40.654395717, 0.28628333173937787
2025-02-21 13:30:40.654395734, 0.716233315926202
2025-02-21 13:30:40.654395751, 1.6171704405880405
2025-02-21 13:30:40.654395767, 0.4395937814701618
2025-02-21 13:30:40.654395784, 0.4209026936075622
2025-02-21 13:30:40.654395801, -0.48385933699857364
2025-02-21 13:30:40.654395818, 1.4544117835128814
2025-02-21 13:30:40.654395834, 0.8016887768736545
2025-02-21 13:30:40.654395851, -0.31088150281369575
2025-02-21 13:30:40.654395868, -0.6296223148231831
2025-02-21 13:30:40.654395885, -0.03319591160374924
2025-02-21 13:30:40.654395901, -0.6903874754110214
2025-02-21 13:30:40.654395918, -0.13953276158706318
2025-02-21 13:30:40.654395935, 0.46008213579676305
